description_length,type,priority,estimated_days,story_points,num_comments,avg_comment_length,sprint_days_given,is_problematic
42,Bug,Minor,,,18,674.5556,25,1
218,Bug,Minor,0,3,22,1031.7273,44,1
354,Bug,Minor,,,10,675.8000,72,1
591,Bug,Minor,,,1,466.0000,175,0
813,Improvement,Major,0,3,12,287.4167,50,1
1171,Bug,Minor,,,18,1423.3333,79,1
223,Improvement,Minor,,,18,628.2222,39,1
355,Bug,Minor,,,36,1300.1667,39,1
135,Bug,Minor,,,2,192.5000,-12,1
335,Task,Minor,0,3,13,277.6923,344,1
178,Improvement,Minor,0,1,4,454.0000,91,1
562,Bug,Major,0,3,15,1550.8000,108,1
294,Improvement,Minor,0,3,33,632.7879,92,1
123,Task,Minor,0,1,12,257.0833,98,1
230,Improvement,Critical,,,21,613.3810,15,1
1360,Bug,Minor,,,13,433.7692,18,1
614,Bug,Minor,0,3,24,1463.4583,105,1
1005,Improvement,Minor,0,1,13,427.3846,112,1
446,Task,Minor,,,12,593.5833,100,1
51,Task,Minor,0,1,59,483.2712,130,1
63,Task,Minor,0,2,18,486.1111,165,1
931,Improvement,Minor,0,1,32,1001.0625,210,0
912,Bug,Minor,0,3,8,976.0000,158,1
890,Improvement,Major,,,42,684.6190,81,1
1108,Bug,Critical,,,20,405.1000,207,1
219,Bug,Minor,,,20,359.0500,121,1
652,Bug,Minor,,,15,471.7333,343,0
986,Bug,Minor,0,1,6,562.0000,297,0
832,Task,Minor,,,22,472.5000,587,1
81,Bug,Minor,,,7,287.5714,-78,1
265,Bug,Blocker,,,8,559.2500,-78,1
150,Task,Minor,,,10,621.1000,,0
777,Bug,Minor,,,12,1084.6667,-77,1
83,Bug,Minor,,,8,408.8750,,0
271,Bug,Blocker,,,28,326.3571,-77,1
182,Bug,Blocker,,,8,1730.6250,-76,1
1129,Improvement,Blocker,,,15,1805.0667,-76,1
2580,Bug,Blocker,,,27,1472.2593,-74,1
538,Sub-task,Minor,,,8,321.7500,-68,1
76,Sub-task,Minor,,,9,1528.1111,-63,1
65,Sub-task,Minor,,,10,1340.8000,-57,1
73,Sub-task,Minor,,,14,777.3571,-57,1
71,Sub-task,Minor,,,13,632.0769,-57,1
70,Sub-task,Minor,,,11,821.9091,-56,1
70,Sub-task,Minor,,,6,457.5000,-56,1
72,Sub-task,Minor,,,10,781.2000,-56,1
75,Sub-task,Minor,,,10,668.5000,-56,1
70,Sub-task,Minor,,,16,256.8750,-55,1
75,Sub-task,Minor,,,15,1060.5333,-55,1
69,Sub-task,Minor,,,9,1529.8889,-55,1
74,Sub-task,Minor,,,13,1068.6154,-55,1
78,Sub-task,Minor,,,9,1688.4444,-55,1
73,Sub-task,Minor,,,9,1791.4444,-55,1
87,Sub-task,Minor,,,7,1247.2857,-55,1
93,Sub-task,Minor,,,8,904.8750,-55,1
86,Sub-task,Minor,,,7,1247.2857,-54,1
126,Sub-task,Minor,,,14,754.0000,-54,1
68,Sub-task,Minor,,,9,1049.3333,-54,1
73,Sub-task,Minor,,,9,712.2222,-54,1
72,Sub-task,Minor,,,12,1013.0833,-54,1
73,Sub-task,Minor,,,1,118.0000,-53,1
72,Sub-task,Minor,,,16,664.2500,-53,1
80,Sub-task,Minor,,,13,820.7692,-53,1
44,Task,Minor,,,14,288.0714,382,0
70,Sub-task,Minor,,,14,1235.2857,-51,1
74,Sub-task,Minor,,,2,387.0000,-51,1
71,Sub-task,Minor,,,9,790.4444,-50,1
79,Sub-task,Minor,,,2,368.5000,-50,1
77,Sub-task,Minor,,,2,389.0000,-50,1
77,Sub-task,Minor,,,2,368.5000,-50,1
82,Sub-task,Minor,,,2,389.0000,-50,1
76,Sub-task,Minor,,,2,368.5000,-50,1
73,Sub-task,Minor,,,18,1146.7222,-50,1
75,Sub-task,Minor,,,2,1157.5000,-50,1
77,Sub-task,Minor,,,15,713.0667,-49,1
113,Sub-task,Minor,,,10,570.7000,-49,1
73,Sub-task,Minor,,,2,1137.0000,-49,1
2351,Bug,Blocker,,,26,1076.5385,-49,1
135,Sub-task,Minor,,,7,525.0000,-49,1
75,Sub-task,Minor,,,2,1137.0000,-49,1
74,Sub-task,Minor,,,2,1137.0000,-49,1
80,Sub-task,Minor,,,2,1137.0000,-49,1
76,Sub-task,Minor,,,13,910.1538,-48,1
72,Sub-task,Minor,,,28,495.4286,-47,1
71,Sub-task,Minor,,,,,-47,1
71,Sub-task,Minor,,,2,1137.0000,-47,1
73,Sub-task,Minor,,,2,1137.0000,-47,1
82,Sub-task,Minor,,,2,1137.0000,-47,1
78,Sub-task,Minor,,,2,1137.0000,-47,1
78,Sub-task,Minor,,,2,1157.5000,-47,1
110,Improvement,Minor,0,3,58,429.5172,263,1
83,Sub-task,Minor,,,2,1137.0000,-46,1
82,Sub-task,Minor,,,2,1137.0000,-46,1
222,Sub-task,Minor,,,11,211.4545,-46,1
89,Sub-task,Minor,,,12,971.5000,-44,1
72,Sub-task,Minor,,,3,989.3333,-43,1
73,Sub-task,Minor,,,3,2094.3333,-43,1
120,Sub-task,Minor,,,14,532.1429,-43,1
375,Sub-task,Minor,,,4,1161.7500,-42,1
76,Sub-task,Minor,,,2,1157.5000,-42,1
69,Sub-task,Minor,,,18,1073.5556,-42,1
70,Sub-task,Minor,,,3,784.6667,-42,1
76,Sub-task,Minor,,,2,1161.0000,-42,1
75,Sub-task,Minor,,,5,981.6000,-42,1
94,Sub-task,Minor,,,17,989.4706,-42,1
71,Sub-task,Minor,,,15,601.5333,-42,1
71,Sub-task,Minor,,,3,901.6667,-42,1
71,Sub-task,Minor,,,5,703.8000,-41,1
77,Sub-task,Minor,,,2,1187.0000,-41,1
73,Sub-task,Minor,,,5,924.4000,-41,1
72,Sub-task,Minor,,,3,1497.3333,-40,1
100,Sub-task,Minor,,,3,805.0000,-40,1
70,Sub-task,Minor,,,3,1578.0000,-40,1
206,Sub-task,Minor,,,6,936.8333,-40,1
75,Sub-task,Blocker,,,4,627.7500,-40,1
164,Sub-task,Minor,,,5,2566.4000,-40,1
2529,Bug,Blocker,,,19,1170.0000,-27,1
669,Task,Blocker,,,6,280.8333,-14,1
580,Bug,Blocker,,,6,353.1667,-13,1
2425,Bug,Major,0,3,14,968.4286,341,0
138,Task,Minor,0,1,48,706.2917,660,1
165,Task,Minor,,,11,295.5455,662,1
421,Bug,Minor,,,11,242.7273,674,1
213,Task,Minor,0,3,9,315.0000,508,1
139,Improvement,Minor,,,10,1081.8000,,0
1018,Task,Minor,,,21,545.7619,24,1
211,Improvement,Minor,,,16,1325.5625,25,1
92,Task,Minor,,,11,310.1818,693,1
161,Task,Minor,,,15,293.3333,693,1
498,Bug,Major,,,12,420.4167,27,1
1047,Improvement,Minor,,,11,546.2727,28,1
54,Improvement,Minor,,,9,254.7778,696,1
459,Improvement,Minor,,,22,596.2273,43,1
144,Improvement,Minor,,,20,304.6500,50,1
146,Bug,Minor,,,1,146.0000,,0
175,Improvement,Minor,,,23,653.8261,435,1
727,Bug,Minor,,,9,622.5556,64,1
636,Bug,Minor,0,3,2,277.0000,379,1
308,Bug,Minor,0,3,2,295.0000,380,1
1100,Bug,Critical,,,32,615.5938,89,1
165,Bug,Minor,,,3,512.6667,,0
193,Task,Minor,0,1,35,938.9429,751,1
88,Bug,Minor,,,5,184.6000,,0
2080,Bug,Major,,,23,835.3043,85,1
773,Bug,Major,,,19,527.0526,85,1
296,Bug,Blocker,,,17,1109.5882,87,1
253,Improvement,Major,,,47,825.7447,91,1
388,Task,Major,,,20,1106.5500,91,1
855,Task,Blocker,,,23,2179.6957,91,1
585,New Feature,Minor,,,18,564.0556,91,1
679,New Feature,Major,,,22,1817.8636,91,1
531,Bug,Major,,,11,1071.4545,,0
643,Bug,Major,,,23,705.8261,92,1
488,Bug,Blocker,,,10,317.9000,,0
415,Improvement,Minor,,,,,,0
341,Bug,Minor,,,3,150.3333,,0
291,Improvement,Major,0,1,77,1207.2987,423,1
1336,Bug,Critical,,,27,448.9259,,0
157,Bug,Critical,,,12,1428.2500,98,1
185,Bug,Minor,,,13,424.2308,99,1
364,Bug,Minor,,,15,303.6667,99,1
219,Bug,Minor,,,11,576.6364,100,1
765,Bug,Minor,,,13,617.0769,100,1
56,Bug,Minor,,,1,39.0000,,0
53,Bug,Minor,,,1,39.0000,,0
454,Bug,Minor,,,,,,0
155,Improvement,Minor,,,14,434.0714,108,1
155,Improvement,Minor,,,18,569.0000,108,1
1923,Improvement,Minor,,,41,948.5610,113,1
692,Bug,Blocker,,,16,538.9375,115,1
609,Improvement,Minor,,,1,305.0000,,0
90,Epic,Minor,,,,,,0
666,Bug,Minor,,,3,141.0000,,0
660,Improvement,Minor,,,2,172.5000,,0
777,New Feature,Minor,,,1,76.0000,,0
367,Bug,Minor,,,16,1350.1250,136,1
91,Bug,Minor,,,11,470.0000,138,1
399,Bug,Minor,,,11,213.0000,510,1
937,Bug,Minor,0,3,7,470.0000,455,1
45,Task,Minor,,,1,31.0000,,0
61,Task,Minor,,,1,132.0000,,0
202,Improvement,Minor,,,16,1684.6875,,0
704,Task,Minor,,,28,521.8571,161,1
2161,Improvement,Minor,0,1,18,491.3889,470,1
237,Task,Minor,,,13,360.1538,,0
218,Bug,Blocker,,,13,690.8462,,0
2900,Epic,Minor,0,5,4,251.0000,487,1
536,Task,Minor,,,4,123.0000,,0
81,Epic,Minor,,,3,336.0000,,0
351,Bug,Minor,,,16,448.5625,654,0
249,Task,Minor,0,1,1,144.0000,757,1
500,Task,Minor,,,14,645.6429,710,0
195,Task,Minor,,,10,253.7000,710,0
503,Bug,Blocker,0,3,25,421.2400,963,0
607,Bug,Minor,,,20,1089.8500,633,1
528,Bug,Minor,,,12,264.2500,-11,1
1086,Bug,Blocker,,,19,477.8421,3,1
671,Improvement,Minor,,,22,457.9545,9,1
193,Task,Critical,,,12,476.0833,657,1
49,Task,Minor,,,19,331.2632,23,1
68,Task,Minor,,,14,356.2143,8,1
593,Bug,Minor,,,11,410.8182,9,1
2605,Bug,Minor,,,5,361.6000,10,1
975,Bug,Minor,,,10,749.0000,11,1
1517,Bug,Minor,,,12,369.6667,16,1
2207,Bug,Minor,,,9,328.8889,16,1
143,Bug,Minor,,,14,239.6429,23,1
195,Task,Minor,0,1,21,656.3810,715,1
335,Bug,Minor,,,16,673.5625,1,1
251,Task,Minor,0,3,11,616.1818,716,1
262,Bug,Minor,,,14,436.2857,24,0
385,Improvement,Major,,,35,849.0286,73,1
137,Bug,Blocker,,,14,288.9286,10,1
749,New Feature,Minor,,,23,552.5652,11,1
166,Bug,Major,,,12,619.0000,15,1
941,Bug,Minor,,,26,1394.4231,24,1
705,Bug,Minor,,,35,482.1714,36,1
400,Bug,Critical,,,3,87.6667,42,1
145,Improvement,Minor,,,14,238.7857,4,1
743,Bug,Minor,,,10,537.6000,113,1
1147,Bug,Critical,,,76,442.4868,97,1
57,Improvement,Minor,,,6,1894.6667,16,1
376,Task,Major,,,4,1101.7500,2,1
364,Task,Minor,,,3,28.3333,4,1
254,Task,Minor,,,3,915.6667,4,1
316,Task,Minor,,,3,150.3333,9,1
215,Improvement,Minor,,,10,291.0000,23,1
104,Improvement,Minor,,,6,416.5000,14,1
265,Improvement,Minor,,,5,548.6000,14,1
419,New Feature,Minor,,,2,391.0000,28,1
82,Bug,Minor,,,12,660.6667,16,1
273,Bug,Minor,,,2,36.5000,16,1
112,Improvement,Minor,,,13,533.0000,17,1
457,Task,Minor,,,3,282.3333,17,1
193,Task,Minor,,,5,185.8000,17,1
376,Task,Minor,,,5,447.0000,17,1
65,Task,Minor,,,1,92.0000,18,1
116,Task,Blocker,,,11,254.7273,18,1
34,Task,Minor,,,1,124.0000,18,1
87,Improvement,Minor,,,12,373.1667,18,1
111,Task,Minor,,,4,330.2500,22,1
601,Bug,Minor,,,11,462.6364,37,1
184,Task,Minor,,,15,677.6667,23,1
1040,Task,Critical,,,5,280.4000,25,1
750,Task,Minor,,,4,472.2500,28,1
1558,Task,Minor,,,8,480.0000,29,1
249,Task,Major,,,21,1006.8095,30,1
292,Task,Major,,,23,554.7826,30,1
251,Task,Minor,,,1,60.0000,14,1
223,Task,Minor,,,8,443.0000,14,1
225,Task,Minor,,,3,109.0000,35,1
230,Task,Minor,,,11,1502.1818,17,1
1385,Task,Minor,,,5,380.2000,39,1
127,Task,Critical,,,11,649.1818,39,1
1265,Task,Minor,,,8,274.0000,39,1
696,Task,Minor,,,8,352.6250,31,1
1357,Task,Minor,,,4,587.0000,56,1
917,Task,Minor,,,5,453.6000,35,1
2616,Task,Minor,,,23,344.6522,35,1
1171,Task,Minor,,,1,16.0000,36,1
1171,Task,Minor,,,1,15.0000,36,1
1171,Task,Minor,,,1,16.0000,36,1
1171,Task,Minor,,,1,16.0000,36,1
1171,Task,Minor,,,1,52.0000,36,1
1171,Task,Minor,,,1,16.0000,36,1
1171,Task,Minor,,,1,15.0000,36,1
1171,Task,Minor,,,1,16.0000,36,1
1171,Task,Minor,,,1,20.0000,36,1
1171,Task,Minor,,,1,20.0000,36,1
1171,Task,Minor,,,1,20.0000,36,1
1171,Task,Minor,,,2,433.5000,8,1
1171,Task,Minor,,,3,929.0000,8,1
2674,Bug,Major,,,101,994.5446,176,1
752,Bug,Minor,0,5,5,218.0000,1279,0
216,Bug,Major,,,51,564.0196,60,1
236,Task,Minor,,,14,311.5714,884,1
193,Task,Minor,0,1,14,445.7143,898,1
478,Task,Minor,,,9,489.6667,66,1
59,Task,Minor,,,11,775.6364,18,1
309,Task,Minor,,,7,863.7143,70,1
245,Task,Minor,,,4,621.0000,22,1
139,Task,Minor,,,22,413.0455,29,1
150,Task,Minor,,,,,78,1
930,Bug,Major,,,37,422.4595,99,1
71,Task,Minor,,,1,123.0000,85,1
22,Task,Minor,,,5,543.0000,85,1
350,Task,Minor,,,9,614.6667,36,1
88,Task,Minor,,,4,426.7500,85,1
441,Task,Minor,,,3,321.6667,36,1
76,Task,Minor,,,7,420.5714,88,1
74,Task,Minor,,,6,535.1667,67,1
73,Task,Minor,,,17,865.7059,39,1
74,Task,Minor,,,20,698.9500,39,1
216,Task,Minor,,,2,74.5000,39,1
165,Task,Minor,,,13,547.1538,67,1
355,Task,Minor,,,12,947.6667,39,1
24,Task,Blocker,,,12,217.4167,88,1
485,Task,Minor,,,8,261.8750,39,1
965,Bug,Minor,,,73,515.1096,105,1
396,Bug,Minor,,,13,1076.0769,958,0
56,Bug,Minor,,,4,149.0000,10,1
808,Bug,Major,,,34,450.5882,213,1
260,Bug,Minor,0,1,24,915.3333,965,1
778,Bug,Major,,,17,517.7647,192,1
208,Improvement,Minor,,,12,695.2500,1095,1
482,Task,Minor,0,5,1,994.0000,1046,1
175,Task,Major,,,44,513.2500,45,0
97,Bug,Minor,,,18,237.1111,25,1
364,Bug,Minor,,,10,420.8000,18,1
571,Bug,Major,0,3,18,523.1111,1299,0
305,Bug,Minor,,,5,924.0000,4,1
971,Bug,Minor,,,4,912.5000,4,1
913,Bug,Minor,,,2,77.0000,5,1
87,Task,Minor,,,5,829.0000,6,1
218,Task,Minor,,,3,750.0000,6,1
418,Task,Minor,,,3,681.0000,6,1
151,Bug,Minor,,,9,807.2222,10,1
437,Bug,Major,,,5,824.2000,12,1
307,Bug,Major,,,3,683.0000,14,1
91,Bug,Minor,,,19,698.6316,14,1
211,Bug,Minor,,,10,731.7000,16,1
1015,Bug,Minor,,,4,538.7500,16,1
131,Bug,Minor,,,7,456.7143,17,1
232,Improvement,Minor,,,6,776.6667,18,1
154,Improvement,Minor,,,3,690.0000,18,1
380,Improvement,Minor,,,3,385.3333,18,1
37,Improvement,Minor,,,2,1006.0000,18,1
333,Improvement,Minor,,,13,687.0769,18,1
116,Improvement,Minor,,,3,693.0000,18,1
248,Bug,Minor,,,4,556.5000,20,1
460,Bug,Major,,,4,566.0000,20,1
199,Improvement,Minor,,,2,1106.0000,20,1
1748,Improvement,Minor,,,6,795.8333,20,1
734,Improvement,Minor,,,9,787.2222,20,1
1443,Improvement,Minor,,,3,843.0000,20,1
1610,Improvement,Minor,,,10,723.2000,20,1
168,Bug,Minor,,,5,596.0000,20,1
145,Bug,Major,,,3,1078.3333,21,1
204,Task,Major,,,19,863.4737,21,1
475,Bug,Major,,,4,588.0000,24,1
198,Bug,Minor,,,2,996.5000,24,1
62,Bug,Minor,,,3,899.3333,4,1
144,Bug,Major,,,3,709.6667,5,1
22,Improvement,Minor,,,3,709.0000,6,1
12,Improvement,Minor,,,5,962.8000,27,1
36,Improvement,Major,,,5,517.6000,27,1
340,Bug,Minor,,,7,504.4286,10,1
964,Bug,Major,,,4,561.7500,11,1
12,Task,Minor,,,3,685.3333,12,1
81,Bug,Minor,,,3,676.0000,33,1
18,Bug,Minor,,,3,815.0000,13,1
22,Bug,Minor,,,3,730.0000,13,1
88,Task,Minor,,,3,1000.0000,14,1
754,Improvement,Minor,,,24,528.8333,10,0
552,Improvement,Minor,,,17,289.1176,13,0
370,Improvement,Blocker,,,42,435.4524,136,1
847,Task,Minor,0,3,13,744.4615,20,1
591,Task,Minor,0,1,4,850.2500,21,1
514,Bug,Minor,0,1,4,196.5000,21,1
260,Task,Minor,0,1,7,1119.8571,21,1
115,Task,Minor,0,2,7,640.1429,21,1
29,Task,Minor,0,2,1,207.0000,21,1
116,Task,Minor,0,1,4,746.0000,21,1
357,Task,Minor,0,2,10,1033.4000,21,1
638,Task,Minor,0,1,7,771.4286,21,1
188,Task,Minor,0,2,5,1075.6000,21,1
675,Task,Minor,0,3,14,1323.2857,21,1
30,Improvement,Minor,0,3,5,652.4000,21,1
358,Task,Minor,0,2,9,852.4444,21,1
126,Task,Minor,0,3,3,703.3333,24,1
187,Task,Minor,0,0.5,10,432.4000,3,1
66,Task,Minor,,,6,336.0000,6,1
517,Bug,Minor,0,2,18,767.2222,31,1
303,Bug,Minor,0,0.5,12,408.1667,32,1
66,Bug,Minor,,,8,301.1250,11,1
34,Improvement,Minor,,,6,158.8333,12,1
97,Task,Minor,,,8,672.5000,61,1
509,Improvement,Major,0,3,23,618.0000,40,1
924,Task,Minor,0,2,7,547.8571,21,1
129,Task,Minor,0,3,15,421.2000,21,1
135,Bug,Minor,,,17,1012.4706,67,1
144,Task,Minor,0,1,8,312.8750,32,1
22,Task,Minor,0,1,6,290.3333,32,1
181,Bug,Minor,0,1,4,221.7500,33,1
408,Bug,Minor,,,15,346.7333,3,1
595,Task,Minor,0,3,5,250.6000,1659,1
369,Task,Minor,0,3,5,272.4000,35,1
62,Bug,Minor,0,1,7,287.2857,38,1
720,Bug,Minor,0,2,3,284.6667,39,1
421,Bug,Minor,0,2,4,281.2500,39,1
315,Bug,Minor,0,2,25,591.2000,18,1
87,Improvement,Major,0,3,6,580.0000,61,1
103,Improvement,Minor,0,3,6,381.5000,40,1
111,Bug,Minor,0,2,6,273.5000,40,1
108,Improvement,Major,0,5,11,600.7273,82,1
221,Improvement,Minor,0,2,4,303.2500,40,1
176,Task,Minor,0,2,2,931.5000,21,1
136,Task,Minor,0,2,6,1031.3333,21,1
438,Task,Minor,0,1,6,478.3333,21,1
449,Task,Minor,0,0.5,5,795.4000,21,1
433,Task,Minor,0,0.5,8,753.6250,21,1
509,Task,Minor,0,3,6,939.1667,21,1
323,Task,Minor,0,0.5,3,829.3333,24,1
109,Bug,Minor,0,0.5,3,709.3333,24,1
183,Improvement,Minor,,,8,817.2500,15,1
513,Task,Minor,0,0,3,648.6667,25,1
63,Task,Minor,0,1,7,975.2857,25,1
273,Task,Minor,0,0.5,17,457.5882,25,1
374,Bug,Minor,,,2,145.5000,9,1
338,Bug,Minor,0,0,2,104.5000,82,1
103,Bug,Minor,,,3,627.6667,45,1
267,Improvement,Minor,0,3,11,655.6364,45,1
289,Task,Major,,,6,270.1667,108,1
1655,Bug,Minor,,,5,259.8000,22,1
224,Bug,Minor,,,2,881.0000,8,1
313,Task,Minor,0,0.5,14,1193.8571,52,1
239,Bug,Major,,,15,791.5333,52,1
323,Bug,Minor,0,0.5,16,813.6250,53,1
367,Task,Minor,,,5,587.0000,54,1
182,Task,Minor,0,2,14,576.9286,17,1
136,Task,Minor,0,2,14,564.2143,17,1
75,Task,Minor,,,4,753.7500,17,1
202,Bug,Minor,0,1,6,490.6667,17,1
828,Bug,Minor,0,3,4,695.7500,17,1
167,Bug,Minor,0,0.5,7,554.7143,19,1
87,Bug,Minor,0,1,5,135.0000,20,1
209,Bug,Minor,,,10,625.9000,6,1
245,Task,Minor,0,3,12,765.9167,30,1
210,Bug,Minor,0,0.5,6,729.6667,31,1
150,Task,Minor,,,7,390.5714,14,1
37,Sub-task,Minor,,,1,49.0000,14,1
3751,Bug,Minor,0,2,13,747.2308,34,1
209,Bug,Minor,0,0.5,7,640.2857,34,1
566,Improvement,Minor,0,0.5,8,559.7500,34,1
1647,Bug,Minor,0,3,20,607.9500,35,1
46,Task,Minor,,,4,426.7500,18,1
69,Task,Minor,,,3,691.3333,19,1
68,Task,Minor,,,4,621.0000,19,1
56,Task,Minor,,,3,661.0000,19,1
702,Task,Minor,0,2,8,794.3750,24,1
516,Bug,Minor,0,3,11,417.8182,42,1
660,Improvement,Minor,0,3,14,685.2143,25,1
125,Bug,Minor,0,1,14,656.0000,28,1
162,Task,Minor,0,1,4,671.0000,39,1
361,Task,Minor,0,1,21,902.3810,39,1
380,Improvement,Minor,0,1,9,607.5556,39,1
71,Bug,Minor,0,1,12,552.1667,39,1
334,Bug,Minor,0,0.5,3,574.0000,39,1
185,Bug,Minor,0,0.5,6,624.5000,57,1
556,Task,Minor,0,3,3,1112.0000,63,1
263,Task,Minor,0,1,3,573.0000,25,1
246,Improvement,Minor,0,3,9,640.6667,25,1
289,Bug,Minor,0,3,11,1344.2727,31,1
254,Bug,Minor,0,1,1,486.0000,11,1
271,Bug,Major,,,57,576.1754,123,1
317,Bug,Minor,0,0,1,379.0000,18,1
439,Improvement,Minor,0,2,6,1103.0000,61,1
219,Task,Minor,0,2,4,699.7500,66,1
981,Bug,Minor,0,3,10,972.8000,45,1
338,Bug,Minor,0,0.5,2,808.0000,45,1
997,Task,Minor,0,3,6,904.8333,45,1
145,Bug,Minor,0,1,1,325.0000,24,1
560,New Feature,Minor,0,5,11,891.3636,26,1
176,Bug,Minor,0,2,2,43.5000,26,1
493,Task,Blocker,0,13,69,702.1449,-643,1
387,Bug,Minor,0,0.5,2,834.0000,31,1
631,Task,Minor,0,2,23,873.5217,130,1
414,Bug,Minor,0,1,3,668.3333,33,1
707,Bug,Minor,0,2,9,1409.0000,33,1
194,Bug,Minor,0,1,1,305.0000,33,1
217,Bug,Minor,0,0.5,2,816.5000,38,1
382,Bug,Minor,0,2,16,891.7500,39,1
30,Task,Minor,0,1,3,624.0000,59,1
161,Bug,Minor,,,18,284.1667,16,1
85,Task,Major,0,5,15,258.8667,241,1
60,Task,Major,0,5,7,948.5714,220,1
371,Task,Minor,0,3,13,871.1538,122,1
86,Task,Minor,0,1,17,755.8824,178,1
76,Task,Minor,0,1,4,711.0000,178,1
299,Task,Minor,0,3,4,585.2500,101,1
727,Task,Minor,0,8,6,658.8333,122,1
411,Task,Minor,0,8,4,712.0000,101,1
1438,Task,Minor,0,3,4,780.7500,80,1
894,Task,Major,0,13,10,634.6000,220,1
455,Bug,Minor,,,12,456.0000,44,1
262,Bug,Minor,,,2,408.5000,3,1
191,Bug,Minor,,,20,275.3000,58,1
348,Bug,Major,,,9,496.5556,10,1
170,New Feature,Minor,0,1,18,846.6111,143,1
169,Bug,Minor,,,1,62.0000,17,1
1429,Improvement,Major,,,8,276.8750,24,1
303,Task,Minor,0,5,11,526.5455,28,1
175,Bug,Minor,,,9,632.2222,29,1
504,Task,Minor,0,8,10,659.3000,35,1
493,Task,Blocker,0,13,45,340.5778,-503,1
468,Bug,Minor,,,45,443.4889,44,1
608,Bug,Minor,,,4,450.0000,871,1
412,Bug,Minor,,,5,285.4000,-7,0
168,Bug,Minor,,,9,203.2222,1,0
110,Bug,Minor,,,8,212.1250,3,0
89,Task,Minor,,,12,164.8333,272,1
415,Bug,Minor,,,13,319.4615,8,0
126,Bug,Major,,,16,159.3125,16,0
128,Task,Minor,,,9,340.2222,283,1
327,Task,Minor,,,12,178.5833,289,1
176,Sub-task,Minor,,,10,279.1000,15,1
25,Task,Minor,,,11,407.8182,297,1
116,Sub-task,Minor,,,3,366.6667,18,1
108,Sub-task,Minor,,,10,225.9000,18,1
142,New Feature,Minor,0,2,8,328.2500,101,1
393,New Feature,Minor,0,13,9,554.8889,101,1
235,New Feature,Minor,0,5,5,501.8000,101,1
82,Bug,Minor,,,10,207.1000,2,0
225,Bug,Minor,,,14,390.7143,3,0
29,Task,Minor,,,15,544.6000,317,1
26,Task,Minor,,,10,272.1000,317,1
250,Bug,Minor,,,7,439.0000,7,1
175,Improvement,Minor,,,8,268.7500,8,1
128,Task,Minor,,,11,414.2727,336,1
745,Bug,Minor,,,22,849.8182,1729,0
25,Task,Minor,,,12,162.5833,344,1
153,Task,Minor,,,24,471.2500,15,1
537,Improvement,Major,,,41,466.3171,421,0
306,Bug,Minor,,,8,338.1250,16,1
2269,Bug,Critical,,,45,688.3556,5,1
214,Bug,Minor,,,14,286.4286,30,1
16,Improvement,Minor,,,15,373.0000,31,1
1400,Bug,Minor,,,59,273.3559,99,1
278,Bug,Minor,,,13,251.6154,16,1
270,Bug,Minor,,,9,175.4444,22,1
315,Bug,Major,,,55,247.2545,38,1
548,Task,Critical,0,13,25,217.5200,-321,1
296,Bug,Major,,,34,597.7059,23,1
407,Bug,Minor,,,22,343.7727,44,1
761,Bug,Minor,,,45,344.8000,52,1
223,Bug,Minor,,,12,300.9167,77,1
133,Improvement,Minor,,,17,247.2353,38,1
1255,Bug,Major,,,51,564.2157,64,1
1075,Bug,Minor,,,17,282.1765,65,1
912,Bug,Critical,,,15,422.7333,86,1
753,Bug,Minor,,,10,264.7000,55,1
34,Sub-task,Minor,,,2,578.5000,1,1
266,Improvement,Minor,0,13,10,394.8000,2,1
153,Task,Minor,0,40,1,70.0000,2,1
94,Bug,Minor,0,3,11,194.4545,3,1
810,Sub-task,Minor,0,13,8,612.6250,7,1
429,Sub-task,Minor,,,3,59.0000,7,1
210,Sub-task,Minor,0,8,12,130.0833,8,1
1645,Sub-task,Minor,0,5,9,135.6667,8,1
311,Sub-task,Minor,0,5,5,229.2000,8,1
145,Improvement,Minor,,,6,198.6667,148,0
94,Sub-task,Minor,0,8,7,291.5714,10,1
207,Improvement,Minor,,,5,539.0000,10,1
180,Sub-task,Minor,0,8,4,282.7500,10,1
333,Improvement,Minor,0,8,9,359.7778,11,1
892,Sub-task,Minor,,,11,305.6364,11,1
179,Sub-task,Minor,0,8,17,298.9412,11,1
140,Sub-task,Minor,,,1,107.0000,11,1
394,Sub-task,Minor,,,12,172.4167,11,1
72,Sub-task,Minor,,,3,285.0000,11,1
668,Sub-task,Minor,0,8,3,80.6667,11,1
260,Bug,Minor,,,12,304.5000,70,1
87,Sub-task,Minor,,,2,198.0000,15,1
36,Sub-task,Minor,,,1,43.0000,15,1
307,Sub-task,Minor,,,4,282.7500,15,1
400,Sub-task,Minor,,,3,192.0000,15,1
334,Sub-task,Minor,0,5,8,119.1250,15,1
320,Sub-task,Minor,0,0,3,290.6667,15,1
315,Sub-task,Minor,,,5,150.2000,15,1
407,Sub-task,Minor,,,10,136.3000,15,1
382,Sub-task,Minor,,,4,112.2500,15,1
297,Sub-task,Minor,0,5,15,152.5333,15,1
297,Sub-task,Minor,,,7,115.8571,15,1
322,Sub-task,Minor,0,5,11,199.0000,15,1
435,Sub-task,Minor,0,5,15,206.7333,15,1
345,Sub-task,Minor,0,8,11,289.1818,15,1
317,Sub-task,Minor,0,0,3,179.3333,15,1
338,Sub-task,Minor,0,5,14,131.6429,15,1
